Job Number,Submit Time,Wait Time,Run Time,Number of Allocated Processors,Average CPU Time Used,Used Memory,Requested Number of Processors,Requested Time,Requested Memory,Status,User ID,Group ID,Executable Number,Queue Number,Partition Number,Preceding Job Number,Think Time from Preceding Job
0,32.435853782409986,0.0,368.90072118862633,128,,,121,518.0,,1,,,sp.D.121,,,,
1,73.06094046564533,0.0,210.5,128,,,128,302.4,,1,,,is.E.128,,,,
2,148.6567470220232,252.67982794901312,255.49999999999994,32,,,32,368.2,,1,,,ft.D.32,,,,
3,240.08368391014494,161.2528910608914,442.49999999999994,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
4,243.75920074269263,39.8017397229527,399.1252502094594,128,,,121,518.0,,1,,,sp.D.121,,,,
5,412.41291317870093,0.0,62.0,32,,,32,97.3,,1,,,mg.D.32,,,,
6,556.026958848118,0.0,62.0,32,,,32,97.3,,1,,,mg.D.32,,,,
7,672.9377480858882,9.748442589216552,407.4985176636907,128,,,121,518.0,,1,,,sp.D.121,,,,
8,708.9715937550982,0.0,62.0,32,,,32,97.3,,1,,,mg.D.32,,,,
9,851.2769304055726,0.0,225.50000000000023,64,,,64,357.7,,1,,,mg.E.64,,,,
10,1004.6544649519036,0.0,51.000000000000114,32,,,32,68.6,,1,,,ep.D.32,,,,
11,1143.425237515585,0.0,50.0,32,,,32,68.6,,1,,,ep.D.32,,,,
12,1196.9516498737096,0.0,182.75156046964253,128,,,128,302.4,,1,,,is.E.128,,,,
13,1338.5089066082865,0.0,378.27376288314736,128,,,121,518.0,,1,,,sp.D.121,,,,
14,1487.5963015673149,0.0,120.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
15,1672.0433291676989,0.0,259.3476506903057,128,,,128,333.2,,1,,,lu.D.128,,,,
16,1718.4224285269663,0.0,163.0,64,,,64,270.2,,1,,,cg.D.64,,,,
17,1819.956883698676,0.0,205.0,64,,,64,357.7,,1,,,mg.E.64,,,,
18,1835.7563173027681,95.63466255523645,243.53488557610058,128,,,128,333.2,,1,,,lu.D.128,,,,
19,2016.547685001434,0.0,434.9999999999998,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
20,2037.185669188811,377.0773477794678,383.7103811599536,128,,,121,501.2,,1,,,bt.D.121,,,,
21,2066.5601511572854,108.36571427681974,239.3371515341737,128,,,128,333.2,,1,,,lu.D.128,,,,
22,2119.7423767360447,481.93199977093946,370.6970126773381,128,,,121,518.0,,1,,,sp.D.121,,,,
23,2301.806489202612,0.0,299.8678873043723,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
24,2476.6354870431933,321.3379110850392,372.8660626400033,128,,,121,518.0,,1,,,sp.D.121,,,,
25,2633.5062424359485,1844.9267963251204,250.86557756545517,32,,,32,368.2,,1,,,ft.D.32,,,,
26,2781.639158391688,190.73223079263425,210.49999999999955,128,,,128,302.4,,1,,,is.E.128,,,,
27,2931.783301136176,239.05615963205992,380.5068881796683,128,,,121,518.0,,1,,,sp.D.121,,,,
28,2999.4885114042463,1109.376725914999,204.0,64,,,64,357.7,,1,,,mg.E.64,,,,
29,3037.5346273560754,1440.8984114049936,250.86557756545517,32,,,32,368.2,,1,,,ft.D.32,,,,
30,3103.140440935111,79.73094824921054,380.5068881796683,128,,,121,518.0,,1,,,sp.D.121,,,,
31,3214.6308641878054,1514.6677521387187,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
32,3214.7742734355934,336.5720755123107,191.17175549895364,128,,,128,302.4,,1,,,is.E.128,,,,
33,3338.7271932914177,1390.5714230351064,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
34,3520.16536314772,43.21291421626984,230.5773658802832,128,,,128,333.2,,1,,,lu.D.128,,,,
35,3523.828805273019,1256.469811053505,254.8587828628988,32,,,32,368.2,,1,,,ft.D.32,,,,
36,3645.9220479798555,96.5960564670022,366.34713287238765,128,,,121,518.0,,1,,,sp.D.121,,,,
37,3700.8139424196493,408.0512948995961,164.5,64,,,64,270.2,,1,,,cg.D.64,,,,
38,3773.5748418057256,20.380801438547678,210.5,128,,,128,302.4,,1,,,is.E.128,,,,
39,3873.3589970564035,400.00624026284186,433.959003786581,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
40,3988.149369245884,16.306273998389315,402.6482592029661,128,,,121,501.2,,1,,,bt.D.121,,,,
41,4079.516088419089,233.34914890015625,165.56780144182358,64,,,64,270.2,,1,,,cg.D.64,,,,
42,4215.8977928896675,397.20610955757184,404.4912718204487,128,,,121,518.0,,1,,,sp.D.121,,,,
43,4369.896747569021,647.6984266986674,393.72376700190216,128,,,121,501.2,,1,,,bt.D.121,,,,
44,4402.765860531471,4.338041915768372,206.0,128,,,128,302.4,,1,,,is.E.128,,,,
45,4562.573321605356,144.75091950047045,143.0,64,,,64,210.0,,1,,,ft.D.64,,,,
46,4747.503472743889,663.8154685257014,210.98157628644003,128,,,128,302.4,,1,,,is.E.128,,,,
47,4862.976969663358,0.0,437.62064753566665,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
48,4944.985413828906,626.7244289959444,115.4008477517109,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
49,5140.890607955005,481.409909601025,375.9015542114703,128,,,121,518.0,,1,,,sp.D.121,,,,
50,5181.643496172302,0.0,246.5341268862121,32,,,32,368.2,,1,,,ft.D.32,,,,
51,5324.885164886479,0.0,246.82467793837077,32,,,32,368.2,,1,,,ft.D.32,,,,
52,5457.648333851676,540.5537379158241,376.5208326732327,128,,,121,501.2,,1,,,bt.D.121,,,,
53,5547.627592424748,788.8236708455534,370.29235111331036,128,,,121,501.2,,1,,,bt.D.121,,,,
54,5577.9087607503325,109.20192982622848,210.5,128,,,128,302.4,,1,,,is.E.128,,,,
55,5585.188305140063,312.4223854364982,200.8405726937408,128,,,128,302.4,,1,,,is.E.128,,,,
56,5594.928988744957,503.522274525345,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
57,5786.37719684288,780.3457075978531,373.6508467157055,128,,,121,518.0,,1,,,sp.D.121,,,,
58,5801.817809463088,904.9258049205237,379.45280983488556,128,,,121,518.0,,1,,,sp.D.121,,,,
59,5832.763052696007,541.9598517447257,192.0,128,,,128,302.4,,1,,,is.E.128,,,,
60,5926.29607334632,2174.806107390579,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
61,6061.0593258356475,1597.7168232309705,434.91426696439885,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
62,6158.359923994861,782.0138271615779,242.13136339060839,128,,,128,333.2,,1,,,lu.D.128,,,,
63,6279.888113634069,1378.8880354325493,442.3260316702808,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
64,6407.246804947661,1693.8553757892378,301.5000000000009,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
65,6445.093759139693,641.1026650788044,236.5,128,,,128,333.2,,1,,,lu.D.128,,,,
66,6501.874777195618,680.6303373514293,249.32758454693067,128,,,128,333.2,,1,,,lu.D.128,,,,
67,6695.8536447345205,1456.2485360023784,57.00000000000091,32,,,32,97.3,,1,,,mg.D.32,,,,
68,6792.5148859401825,530.1815382783152,112.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
69,6934.560426784396,497.27227230958124,226.94344997264034,128,,,128,333.2,,1,,,lu.D.128,,,,
70,7064.419540423431,750.2768837950671,438.0000000000009,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
71,7153.232403657965,281.46402056053284,190.0,128,,,128,302.4,,1,,,is.E.128,,,,
72,7280.5623818471,344.1340423713973,190.0,128,,,128,302.4,,1,,,is.E.128,,,,
73,7345.451510422255,863.6506703146451,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
74,7402.626904852036,857.4752758848635,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
75,7599.229329188155,215.46709503034253,162.0,64,,,64,270.2,,1,,,cg.D.64,,,,
76,7692.559583810457,284.13684040804037,460.7752280633913,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
77,7819.8810396508,617.5906126310892,253.9099184733077,128,,,128,333.2,,1,,,lu.D.128,,,,
78,7998.220989435079,95.46942659593788,444.0785036930829,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
79,8042.85767376371,648.5238969914863,374.07523919167033,128,,,121,501.2,,1,,,bt.D.121,,,,
80,8049.0818612562225,749.6384311646952,363.0526351654589,128,,,121,518.0,,1,,,sp.D.121,,,,
81,8140.322334579715,112.37408963878352,162.0,64,,,64,270.2,,1,,,cg.D.64,,,,
82,8165.13587206038,442.4663086765195,191.118111684018,128,,,128,302.4,,1,,,is.E.128,,,,
83,8177.4547450048,984.3181825815764,363.2479112826295,128,,,121,518.0,,1,,,sp.D.121,,,,
84,8187.043130781307,124.05904995559285,57.0,32,,,32,97.3,,1,,,mg.D.32,,,,
85,8356.722580495865,45.879600241034495,205.0,64,,,64,357.7,,1,,,mg.E.64,,,,
86,8405.490338633575,870.4664713132915,389.258407876383,128,,,121,501.2,,1,,,bt.D.121,,,,
87,8560.487996549728,504.96881339713946,210.5,128,,,128,302.4,,1,,,is.E.128,,,,
88,8755.673100459735,881.3477384092712,375.9126134838589,128,,,121,501.2,,1,,,bt.D.121,,,,
89,8885.472484007001,779.7427338162488,362.1578095632085,128,,,121,518.0,,1,,,sp.D.121,,,,
90,8929.908255992843,1651.5460255241505,437.9086737048201,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
91,8949.1070774832,1632.3472040337929,461.66870178533645,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
92,8990.260348124659,2430.0551682080313,245.5,32,,,32,368.2,,1,,,ft.D.32,,,,
93,8993.712387195405,531.3084516736017,112.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
94,9105.19931985599,1489.4972744621064,439.3090102309143,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
95,9248.593892009938,2171.721624322752,57.0,32,,,32,97.3,,1,,,mg.D.32,,,,
96,9278.04839451491,1316.6481998031868,205.0,64,,,64,357.7,,1,,,mg.E.64,,,,
97,9307.883462384316,2169.4320539483742,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
98,9360.470793763156,1439.225800554941,134.0,64,,,64,210.0,,1,,,ft.D.64,,,,
99,9384.728371108395,628.2050812444704,205.37728105788483,128,,,128,302.4,,1,,,is.E.128,,,,
100,9464.879825859756,753.4309075509937,363.14354810624354,128,,,121,501.2,,1,,,bt.D.121,,,,
101,9496.624341978299,1995.3897270947746,245.5,32,,,32,368.2,,1,,,ft.D.32,,,,
102,9582.604582880953,1351.0920114371438,135.92554414675942,64,,,64,210.0,,1,,,ft.D.64,,,,
103,9601.135631513267,426.2373958731914,204.10824477227106,128,,,128,302.4,,1,,,is.E.128,,,,
104,9696.478263113177,1795.5358059598966,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
105,9805.209659891498,1214.1532953303158,205.00000000000182,64,,,64,357.7,,1,,,mg.E.64,,,,
106,9957.44012303692,1076.5654815120906,458.0084645240622,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
107,10130.983657952589,100.4976142061405,363.21532215936713,128,,,121,501.2,,1,,,bt.D.121,,,,
108,10246.064120660241,797.0588626420886,187.97591773396925,64,,,64,270.2,,1,,,cg.D.64,,,,
109,10389.931326958736,679.6908115061196,144.5,64,,,64,210.0,,1,,,ft.D.64,,,,
110,10507.116477286236,707.0056611786204,206.193377867834,64,,,64,357.7,,1,,,mg.E.64,,,,
111,10590.08543984944,938.2300764832507,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
112,10622.85680490717,920.157264165904,311.3564591725517,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
113,10740.96479432371,483.39816089810483,134.0,64,,,64,210.0,,1,,,ft.D.64,,,,
114,10805.306652528112,425.7922485081872,471.66871158273716,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
115,10832.847527453758,746.4679888789324,311.8867414710239,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
116,11028.645962794257,1239.1413423575195,398.5915441890338,128,,,121,501.2,,1,,,bt.D.121,,,,
117,11111.666533820777,983.8677331960553,137.5,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
118,11181.617302896093,484.19821343659714,356.3219114790063,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
119,11285.205736209678,73.15721901213692,453.4948232960487,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
120,11335.939086712484,897.0951803043481,242.1188785937702,128,,,128,333.2,,1,,,lu.D.128,,,,
121,11525.960637001586,176.80697561745,139.00000000000182,64,,,64,210.0,,1,,,ft.D.64,,,,
122,11659.826499675892,152.03127884197238,245.7549915785894,64,,,64,357.7,,1,,,mg.E.64,,,,
123,11843.534267016832,0.0,252.0,64,,,64,357.7,,1,,,mg.E.64,,,,
124,11913.552276857446,0.0,274.6067976897066,32,,,32,368.2,,1,,,ft.D.32,,,,
125,11923.736957366651,98.40047044504536,245.6498773400799,64,,,64,357.7,,1,,,mg.E.64,,,,
126,11982.355519938781,39.781907872915326,55.0,32,,,32,68.6,,1,,,ep.D.32,,,,
127,12150.262708373904,0.0,55.0,32,,,32,68.6,,1,,,ep.D.32,,,,
128,12319.762517887586,155.39062772301622,436.6812020432408,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
129,12370.25437594029,104.8987696703116,207.00571676936306,64,,,64,357.7,,1,,,mg.E.64,,,,
130,12425.424768147755,486.40957950608754,247.2452021986901,32,,,32,368.2,,1,,,ft.D.32,,,,
131,12425.56591253665,486.2684351171938,309.6960791026413,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
132,12609.301076587897,57.077772752913006,448.11078433516013,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
133,12662.819277178476,3.559572162334007,252.0,64,,,64,357.7,,1,,,mg.E.64,,,,
134,12680.111295477382,2.0475669025836396,248.3680922370204,64,,,64,357.7,,1,,,mg.E.64,,,,
135,12792.690213469268,125.68863587154192,51.10437320692472,32,,,32,68.6,,1,,,ep.D.32,,,,
136,12945.181853836048,169.30777983992266,414.4317227365136,128,,,121,518.0,,1,,,sp.D.121,,,,
137,13145.034851841612,0.0,255.49999999999818,32,,,32,368.2,,1,,,ft.D.32,,,,
138,13187.409933285026,341.51142312745833,369.0,128,,,121,501.2,,1,,,bt.D.121,,,,
139,13261.931589045142,0.0,225.5,64,,,64,357.7,,1,,,mg.E.64,,,,
140,13362.3830320994,38.15181974221014,437.17604245035545,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
141,13529.349586135153,368.57177027733087,114.93615573564784,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
142,13654.48936418448,358.3681479636525,116.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
143,13790.970633548897,0.0,459.0710313837735,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
144,13914.486931385964,0.0,393.586796353673,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
145,13919.92224862887,208.93526351926084,135.00422683404759,64,,,64,210.0,,1,,,ft.D.64,,,,
146,14049.444194915794,79.41331723233816,208.04782687534316,64,,,64,357.7,,1,,,mg.E.64,,,,
147,14176.815828062065,73.22583687060614,160.08044125476408,64,,,64,270.2,,1,,,cg.D.64,,,,
148,14364.338123848045,0.0,52.5915461701552,32,,,32,68.6,,1,,,ep.D.32,,,,
149,14547.312038139004,0.0,225.9212159767958,64,,,64,357.7,,1,,,mg.E.64,,,,
150,14639.792105360339,0.0,136.57015407852305,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
151,14787.345892267174,0.0,134.35293174800972,64,,,64,210.0,,1,,,ft.D.64,,,,
152,14823.032371060315,0.0,249.757815930172,128,,,128,333.2,,1,,,lu.D.128,,,,
153,14939.598614802706,0.0,249.79178976338153,32,,,32,368.2,,1,,,ft.D.32,,,,
154,14954.950361222393,0.0,250.4497217527969,32,,,32,368.2,,1,,,ft.D.32,,,,
155,14979.366201123054,93.42398586743366,376.07956920331344,128,,,121,518.0,,1,,,sp.D.121,,,,
156,15125.222649369025,80.17743360616441,372.0413141248282,128,,,121,501.2,,1,,,bt.D.121,,,,
157,15212.64654240997,236.22321378383094,375.91616303547016,128,,,121,501.2,,1,,,bt.D.121,,,,
158,15265.418103015701,559.3678162135693,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
159,15409.982476275853,414.8034429534182,245.0,32,,,32,368.2,,1,,,ft.D.32,,,,
160,15537.822047798967,286.9638714303037,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
161,15575.945596337262,1.4958007627556071,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
162,15720.723354051375,94.71804304864236,255.60856503120158,128,,,128,333.2,,1,,,lu.D.128,,,,
163,15890.254817671745,180.7951444594746,244.30701263055744,128,,,128,333.2,,1,,,lu.D.128,,,,
164,16048.081405974825,0.0,57.0,32,,,32,97.3,,1,,,mg.D.32,,,,
165,16191.375835625782,0.0,322.1714225903379,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
166,16270.75184509106,44.60512967071736,116.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
167,16417.704855970173,0.0,51.24110170832864,32,,,32,68.6,,1,,,ep.D.32,,,,
168,16541.186349641383,0.0,443.13782526884825,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
169,16624.43124355098,0.0,239.39090909090737,128,,,128,333.2,,1,,,lu.D.128,,,,
170,16721.403766099527,0.0,136.0,64,,,64,210.0,,1,,,ft.D.64,,,,
171,16857.523718455923,6.298434185962833,109.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
172,16915.609232845436,57.21291979644957,393.7948295258975,128,,,121,518.0,,1,,,sp.D.121,,,,
173,16973.94592880386,10.37824610637108,246.0,128,,,128,333.2,,1,,,lu.D.128,,,,
174,17039.027834568304,191.29634034192713,225.5,64,,,64,357.7,,1,,,mg.E.64,,,,
175,17163.181842251633,67.1423326585973,255.5,32,,,32,368.2,,1,,,ft.D.32,,,,
176,17249.341583052712,117.2753991150712,405.5286231003265,128,,,121,518.0,,1,,,sp.D.121,,,,
177,17414.255930079005,71.56824483122546,120.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
178,17495.4372049485,110.38696996173167,251.68698699064407,128,,,128,333.2,,1,,,lu.D.128,,,,
179,17661.65739553462,110.48820973348847,300.1406152016825,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
180,17747.632301556296,24.513303711813933,57.0,32,,,32,97.3,,1,,,mg.D.32,,,,
181,17844.84326625806,12.667895642814983,392.3903552923948,128,,,121,501.2,,1,,,bt.D.121,,,,
182,17872.66116783204,0.0,204.0,64,,,64,357.7,,1,,,mg.E.64,,,,
183,17954.151627580857,122.50954025118335,196.10367357723226,128,,,128,302.4,,1,,,is.E.128,,,,
184,17985.074732173853,0.0,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
185,18141.538521395465,108.36299579780461,55.01165151398527,32,,,32,97.3,,1,,,mg.D.32,,,,
186,18257.39860040399,0.0,50.00000000000364,32,,,32,68.6,,1,,,ep.D.32,,,,
187,18382.930501358092,0.0,154.8469241450366,64,,,64,210.0,,1,,,ft.D.64,,,,
188,18386.694058597615,0.0,61.0,32,,,32,97.3,,1,,,mg.D.32,,,,
189,18405.09804159377,0.0,61.0,32,,,32,97.3,,1,,,mg.D.32,,,,
190,18448.88398296459,17.214058629178908,137.5,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
191,18459.668626445105,6.429415148664702,233.3431372549021,64,,,64,357.7,,1,,,mg.E.64,,,,
192,18575.73920934607,27.858832247700775,205.97385620915156,128,,,128,302.4,,1,,,is.E.128,,,,
193,18611.53624966514,198.03564813778212,394.9672185758318,128,,,121,518.0,,1,,,sp.D.121,,,,
194,18684.260765615214,15.18041323345824,236.51854737480244,128,,,128,333.2,,1,,,lu.D.128,,,,
195,18808.06724837764,127.89247784583495,143.0,64,,,64,210.0,,1,,,ft.D.64,,,,
196,18943.70253612573,0.0,255.5,32,,,32,368.2,,1,,,ft.D.32,,,,
197,19121.93570378749,77.2668323382386,210.2034999252537,128,,,128,302.4,,1,,,is.E.128,,,,
198,19220.21055237169,0.0,56.5,32,,,32,97.3,,1,,,mg.D.32,,,,
199,19221.921096455215,0.0,167.0,64,,,64,270.2,,1,,,cg.D.64,,,,
200,19382.355643828007,0.0,169.71495321963084,64,,,64,270.2,,1,,,cg.D.64,,,,
201,19462.758360186406,0.0,388.4742085830658,128,,,121,518.0,,1,,,sp.D.121,,,,
202,19653.697422907604,0.0,251.8886446827746,32,,,32,368.2,,1,,,ft.D.32,,,,
203,19746.31919297636,0.0,248.0822705703613,32,,,32,368.2,,1,,,ft.D.32,,,,
204,19847.54336236622,0.0,243.9223731981765,32,,,32,368.2,,1,,,ft.D.32,,,,
205,19900.197216720655,0.0,255.00000000000364,128,,,128,333.2,,1,,,lu.D.128,,,,
206,19944.73428352104,0.0,163.00000000000364,64,,,64,270.2,,1,,,cg.D.64,,,,
207,19961.59142265947,32.8100408872524,242.93785517977085,32,,,32,368.2,,1,,,ft.D.32,,,,
208,20084.148907242004,7.316828322393121,250.66834811047374,32,,,32,368.2,,1,,,ft.D.32,,,,
209,20263.349531753967,0.0,62.0,32,,,32,97.3,,1,,,mg.D.32,,,,
210,20327.684547500172,0.0,205.3061375441648,128,,,128,302.4,,1,,,is.E.128,,,,
211,20367.020061520427,0.0,388.7956322340906,128,,,121,518.0,,1,,,sp.D.121,,,,
212,20376.077286071086,156.91339897325088,253.38987336093487,32,,,32,368.2,,1,,,ft.D.32,,,,
213,20422.760587480156,110.23009756418105,178.5,64,,,64,270.2,,1,,,cg.D.64,,,,
214,20495.78029510757,37.21038993676848,253.38987336093487,32,,,32,368.2,,1,,,ft.D.32,,,,
215,20694.259909641278,17.230775403058942,59.71935596260664,32,,,32,97.3,,1,,,mg.D.32,,,,
216,20824.11662041446,0.0,214.82140984049693,64,,,64,357.7,,1,,,mg.E.64,,,,
217,20955.3850197533,0.0,71.0,32,,,32,97.3,,1,,,mg.D.32,,,,
218,20966.015305909204,60.369713844094804,108.87578058765212,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
219,21145.395107018638,0.0,209.2915544456373,64,,,64,357.7,,1,,,mg.E.64,,,,
220,21213.158444786568,0.0,152.05634545626526,64,,,64,210.0,,1,,,ft.D.64,,,,
221,21228.085167184443,0.0,202.88016285014965,64,,,64,357.7,,1,,,mg.E.64,,,,
222,21317.6759797342,0.0,317.2621111185945,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
223,21420.460646499854,0.0,432.5314111271691,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
224,21595.36321641088,0.0,415.7025525994213,128,,,121,501.2,,1,,,bt.D.121,,,,
225,21658.985100920396,0.0,57.0,32,,,32,97.3,,1,,,mg.D.32,,,,
226,21669.63935913429,46.34574178610637,204.0,64,,,64,357.7,,1,,,mg.E.64,,,,
227,21810.6763432784,42.31571434862417,57.0,32,,,32,97.3,,1,,,mg.D.32,,,,
228,21927.58090529818,0.0,110.47240341315046,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
229,22102.864834281525,0.0,380.77342997787855,128,,,121,518.0,,1,,,sp.D.121,,,,
230,22105.51570354033,0.0,381.0,128,,,121,518.0,,1,,,sp.D.121,,,,
231,22159.766975693215,323.871288566188,362.1434943473432,128,,,121,518.0,,1,,,sp.D.121,,,,
232,22164.13381739094,322.3818861493928,377.28223785040245,128,,,121,501.2,,1,,,bt.D.121,,,,
233,22285.403552224863,1235.2950521287603,315.72342022130397,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
234,22381.539280820238,702.242477786509,436.9168457468768,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
235,22527.086498784774,993.6121055688491,293.3723313021146,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
236,22691.073082387764,172.72485900297033,377.041183919122,128,,,121,501.2,,1,,,bt.D.121,,,,
237,22788.334516826464,295.44724178028264,456.6269289030679,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
238,22811.355395271636,34.42636333511109,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
239,22849.87619962907,690.5324878807442,355.02649526971436,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
240,22872.599611897618,667.8090756121965,355.02649526971436,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
241,22909.224131921805,331.6149933880515,445.2210283541681,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
242,23021.829695588614,219.00942972124176,162.0,64,,,64,270.2,,1,,,cg.D.64,,,,
243,23208.476549934625,401.17168468206364,336.0085478577239,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
244,23353.917827387555,599.8182159219941,364.19649732185644,128,,,121,518.0,,1,,,sp.D.121,,,,
245,23368.34598744571,34.493137864144956,206.8091093068324,64,,,64,357.7,,1,,,mg.E.64,,,,
246,23516.90861813818,92.73961647850956,336.0085478577239,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
247,23600.235221052884,554.4803272066056,389.83715455724814,128,,,121,501.2,,1,,,bt.D.121,,,,
248,23637.326857181673,48.73329648235085,257.0925364782379,32,,,32,368.2,,1,,,ft.D.32,,,,
249,23745.67769007836,197.47500006390328,211.56285811722773,128,,,128,302.4,,1,,,is.E.128,,,,
250,23892.76628122849,0.0,60.969762081058434,32,,,32,97.3,,1,,,mg.D.32,,,,
251,24057.94703629615,259.9855043352545,164.5,64,,,64,270.2,,1,,,cg.D.64,,,,
252,24142.03292319239,175.89961743901586,51.0,32,,,32,68.6,,1,,,ep.D.32,,,,
253,24333.515603314703,0.0,328.5341434432303,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
254,24477.12574436415,67.4269584525864,116.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
255,24498.902796504844,161.64990631189357,190.12294563768228,128,,,128,302.4,,1,,,is.E.128,,,,
256,24545.456678296207,489.7544806535079,380.3593367251451,128,,,121,518.0,,1,,,sp.D.121,,,,
257,24599.58218547913,0.0,435.62897347058606,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
258,24680.610759431376,0.0,50.0,32,,,32,68.6,,1,,,ep.D.32,,,,
259,24811.044422807347,39.631225647073734,200.16769440170538,128,,,128,302.4,,1,,,is.E.128,,,,
260,24857.48979779933,0.0,135.0,64,,,64,210.0,,1,,,ft.D.64,,,,
261,25044.712681958772,6.130660897353664,381.85421769980167,128,,,121,518.0,,1,,,sp.D.121,,,,
262,25077.03845566416,338.53204001070117,187.99252559522938,64,,,64,270.2,,1,,,cg.D.64,,,,
263,25117.65027843798,297.92021723687867,435.35747475480457,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
264,25188.49235073936,244.2052098165659,323.05201557141845,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
265,25248.933259310113,183.76430124581384,53.0,32,,,32,68.6,,1,,,ep.D.32,,,,
266,25346.313400531162,86.38416002476515,57.0,32,,,32,97.3,,1,,,mg.D.32,,,,
267,25485.815769429595,0.0,317.3115751311816,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
268,25657.136582940104,0.0,206.7679581268494,128,,,128,302.4,,1,,,is.E.128,,,,
269,25740.49316301009,123.4113780568623,207.0,128,,,128,302.4,,1,,,is.E.128,,,,
270,25792.79015608161,10.337188479166798,167.0,64,,,64,270.2,,1,,,cg.D.64,,,,
271,25807.05230209545,43.875668334214424,309.5,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
272,26000.121585432662,70.78295563429128,200.0195503681316,128,,,128,302.4,,1,,,is.E.128,,,,
273,26168.452759117143,0.0,50.0,32,,,32,68.6,,1,,,ep.D.32,,,,
274,26194.02153346189,0.0,135.0,64,,,64,210.0,,1,,,ft.D.64,,,,
