Job Number,Submit Time,Wait Time,Run Time,Number of Allocated Processors,Average CPU Time Used,Used Memory,Requested Number of Processors,Requested Time,Requested Memory,Status,User ID,Group ID,Executable Number,Queue Number,Partition Number,Preceding Job Number,Think Time from Preceding Job
0,32.435853782409986,0.0,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
1,73.06094046564533,0.0,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
2,148.6567470220232,140.40419344362212,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
3,240.08368391014494,48.97725655550039,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
4,243.75920074269263,158.67665303971737,370.00000000000006,128,,,121,518.0,,1,,,sp.D.121,,,,
5,412.41291317870093,0.0,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
6,556.026958848118,0.0,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
7,672.9377480858882,70.12319237975714,370.00000000000034,128,,,121,518.0,,1,,,sp.D.121,,,,
8,708.9715937550982,63.464260027311866,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
9,851.2769304055726,0.0,255.50000000000023,64,,,64,357.7,,1,,,mg.E.64,,,,
10,1004.6544649519036,0.0,49.000000000000114,32,,,32,68.6,,1,,,ep.D.32,,,,
11,1143.425237515585,0.0,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
12,1196.9516498737096,0.0,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
13,1338.5089066082865,0.0,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
14,1487.5963015673149,0.0,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
15,1672.0433291676989,0.0,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
16,1718.4224285269663,0.0,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
17,1819.956883698676,0.0,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
18,1835.7563173027681,74.28701186493072,238.00000000000023,128,,,128,333.2,,1,,,lu.D.128,,,,
19,2016.547685001434,0.0,454.0000000000002,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
20,2037.185669188811,110.85765997888802,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
21,2066.5601511572854,403.98753384414886,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
22,2119.7423767360447,386.3009524316544,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
23,2301.806489202612,406.74119579882245,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
24,2476.6354870431933,399.4078421245058,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
25,2633.5062424359485,242.5370867317506,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
26,2781.639158391688,357.40417077601114,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
27,2931.783301136176,314.26002803152323,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
28,2999.4885114042463,355.5548177634528,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
29,3037.5346273560754,317.5087018116237,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
30,3103.140440935111,512.9028882325879,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
31,3214.6308641878054,401.4124649798937,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
32,3214.7742734355934,450.2690557321057,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
33,3338.7271932914177,542.3161358762814,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
34,3520.16536314772,409.8779660199789,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
35,3523.828805273019,462.21452389468004,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
36,3645.9220479798555,522.1212811878436,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
37,3700.8139424196493,467.2293867480498,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
38,3773.5748418057256,587.4684873619735,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
39,3873.3589970564035,664.6843321112956,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
40,3988.149369245884,588.8939599218152,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
41,4079.516088419089,497.52724074861,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
42,4215.8977928896675,719.1455362780316,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
43,4369.896747569021,622.1465815986785,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
44,4402.765860531471,902.2774686362281,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
45,4562.573321605356,787.4700075623432,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
46,4747.503472743889,752.5398564238103,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
47,4862.976969663358,658.0663595043407,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
48,4944.985413828906,771.0579153387935,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
49,5140.890607955005,711.1527212126939,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
50,5181.643496172302,670.3998329953974,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
51,5324.885164886479,527.1581642812198,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
52,5457.648333851676,657.3949953160227,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
53,5547.627592424748,674.4157367429507,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
54,5577.9087607503325,895.1345684173666,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
55,5585.188305140063,994.8550240276363,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
56,5594.928988744957,1094.1143404227423,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
57,5786.37719684288,1009.666132324819,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
58,5801.817809463088,1125.2255197046106,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
59,5832.763052696007,1333.2802764716916,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
60,5926.29607334632,1370.7472558213794,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
61,6061.0593258356475,1235.9840033320515,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
62,6158.359923994861,1223.6834051728383,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
63,6279.888113634069,1102.1552155336303,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
64,6407.246804947661,1212.796524220038,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
65,6445.093759139693,1305.9495700280058,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
66,6501.874777195618,1465.1685519720813,238.0000000000009,128,,,128,333.2,,1,,,lu.D.128,,,,
67,6695.8536447345205,1293.1896844331786,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
68,6792.5148859401825,1266.0284432275166,136.0000000000009,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
69,6934.560426784396,1259.9829023833036,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
70,7064.419540423431,1140.6237887442694,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
71,7153.232403657965,1279.3109255097352,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
72,7280.5623818471,1367.9809473205996,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
73,7345.451510422255,1303.0918187454454,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
74,7402.626904852036,1245.9164243156638,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
75,7599.229329188155,1059.8139999795449,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
76,7692.559583810457,1004.9837453572427,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
77,7819.8810396508,1044.6622895169003,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
78,7998.220989435079,866.322339732621,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
79,8042.85767376371,1059.6856554039896,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
80,8049.0818612562225,1269.4614679114775,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
81,8140.322334579715,1320.220994587985,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
82,8165.13587206038,1488.4074571073197,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
83,8177.4547450048,1511.0885841628997,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
84,8187.043130781307,1682.500198386393,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
85,8356.722580495865,1512.8207486718347,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
86,8405.490338633575,1653.0529905341245,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
87,8560.487996549728,1564.5553326179725,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
88,8755.673100459735,1585.370228707965,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
89,8885.472484007001,1531.0708451606988,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
90,8929.908255992843,1769.135073174857,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
91,8949.1070774832,1749.9362516844994,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
92,8990.260348124659,1796.2829810430412,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
93,8993.712387195405,2055.8309419722955,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
94,9105.19931985599,2047.8440093117097,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
95,9248.593892009938,1904.449437157762,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
96,9278.04839451491,1907.49493465279,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
97,9307.883462384316,1877.6598667833841,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
98,9360.470793763156,1825.0725354045444,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
99,9384.728371108395,1950.8149580593054,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
100,9464.879825859756,2086.6635033079438,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
101,9496.624341978299,2054.9189871894014,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
102,9582.604582880953,2024.4387462867471,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
103,9601.135631513267,2213.407697654433,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
104,9696.478263113177,2213.0650660545234,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
105,9805.209659891498,2104.3336692762023,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
106,9957.44012303692,2001.1032061307797,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
107,10130.983657952589,1899.559671215111,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
108,10246.064120660241,1918.9792085074587,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
109,10389.931326958736,1968.1120022089635,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
110,10507.116477286236,1881.4268518814642,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
111,10590.08543984944,1798.4578893182606,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
112,10622.85680490717,1765.6865242605309,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
113,10740.96479432371,1671.5785348439895,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
114,10805.306652528112,1702.736676639588,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
115,10832.847527453758,1675.1958017139423,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
116,11028.645962794257,1615.3973663734432,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
117,11111.666533820777,1850.3767953469232,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
118,11181.617302896093,1820.426026271607,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
119,11285.205736209678,1716.8375929580216,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
120,11335.939086712484,1762.104242455216,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
121,11525.960637001586,1810.0826921661137,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
122,11659.826499675892,1676.2168294918083,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
123,11843.534267016832,1505.509062150868,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
124,11913.552276857446,1542.4910523102535,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
125,11923.736957366651,1562.306371801049,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
126,11982.355519938781,1503.687809228919,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
127,12150.262708373904,1384.7806207937956,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
128,12319.762517887586,1271.780811280114,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
129,12370.25437594029,1234.2889532274094,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
130,12425.424768147755,1179.1185610199445,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
131,12425.56591253665,1293.4774166310508,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
132,12609.301076587897,1132.2422525798029,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
133,12662.819277178476,1197.2240519892239,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
134,12680.111295477382,1365.4320336903183,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
135,12792.690213469268,1252.8531156984318,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
136,12945.181853836048,1170.3614753316524,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
137,13145.034851841612,1050.5084773260878,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
138,13187.409933285026,1271.1333958826744,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
139,13261.931589045142,1223.6117401225583,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
140,13362.3830320994,1123.1602970682998,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
141,13529.349586135153,1287.193743032547,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
142,13654.48936418448,1285.0539649832208,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
143,13790.970633548897,1161.5726956188028,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
144,13914.486931385964,1038.0563977817365,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
145,13919.92224862887,1155.6210805388291,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
146,14049.444194915794,1026.0991342519064,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
147,14176.815828062065,1048.7275011056354,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
148,14364.338123848045,861.2052053196549,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
149,14547.312038139004,752.2312910286964,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
150,14639.792105360339,766.7512238073614,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
151,14787.345892267174,631.1974369005256,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
152,14823.032371060315,719.5109581073848,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
153,14939.598614802706,615.4447143649941,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
154,14954.950361222393,600.0929679453075,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
155,14979.366201123054,801.1771280446465,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
156,15125.222649369025,692.820679798675,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
157,15212.64654240997,937.8967867577303,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
158,15265.418103015701,910.6252261519985,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
159,15409.982476275853,766.0608528918474,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
160,15537.822047798967,638.2212813687329,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
161,15575.945596337262,863.097732830438,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
162,15720.723354051375,787.8199751163247,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
163,15890.254817671745,786.7885114959554,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
164,16048.081405974825,698.4619231928755,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
165,16191.375835625782,555.1674935419178,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
166,16270.75184509106,644.2914840766407,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
167,16417.704855970173,497.3384731975275,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
168,16541.186349641383,373.85697952631745,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
169,16624.43124355098,426.61208561672174,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
170,16721.403766099527,372.1395630681727,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
171,16857.523718455923,431.5196107117772,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
172,16915.609232845436,453.43409632226394,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
173,16973.94592880386,451.0974003638403,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
174,17039.027834568304,624.0154945993963,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
175,17163.181842251633,499.8614869160665,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
176,17249.341583052712,489.70174611498805,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
177,17414.255930079005,511.78739908869466,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
178,17495.4372049485,566.6061242192009,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
179,17661.65739553462,447.3859336330788,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
180,17747.632301556296,361.4110276114043,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
181,17844.84326625806,455.2000629096401,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
182,17872.66116783204,427.3821613356595,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
183,17954.151627580857,601.3917015868428,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
184,17985.074732173853,672.9685969938473,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
185,18141.538521395465,516.5048077722349,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
186,18257.39860040399,400.6447287637093,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
187,18382.930501358092,324.11282780960755,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
188,18386.694058597615,320.3492705700846,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
189,18405.09804159377,322.4452875739298,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
190,18448.88398296459,322.6593462031087,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
191,18459.668626445105,337.3747027225945,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
192,18575.73920934607,331.8041198216306,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
193,18611.53624966514,441.0070795025604,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
194,18684.260765615214,439.28256355248595,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
195,18808.06724837764,553.4760807900602,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
196,18943.70253612573,417.84079304197076,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
197,19121.93570378749,300.60762538020936,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
198,19220.21055237169,202.33277679601088,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
199,19221.921096455215,289.62223271248513,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
200,19382.355643828007,242.18768533969342,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
201,19462.758360186406,175.7849689812938,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
202,19653.697422907604,50.845906260095944,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
203,19746.31919297636,0.0,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
204,19847.54336236622,0.0,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
205,19900.197216720655,108.34611244704502,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
206,19944.73428352104,63.8090456466598,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
207,19961.59142265947,47.72777031689111,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
208,20084.148907242004,26.39445512421662,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
209,20263.349531753967,0.0,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
210,20327.684547500172,0.0,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
211,20367.020061520427,6.523300845794438,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
212,20376.077286071086,167.60726142908607,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
213,20422.760587480156,120.92396002001624,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
214,20495.78029510757,47.90425239260367,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
215,20694.259909641278,42.42463785889413,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
216,20824.11662041446,0.0,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
217,20955.3850197533,0.0,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
218,20966.015305909204,0.0,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
219,21145.395107018638,0.0,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
220,21213.158444786568,0.0,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
221,21228.085167184443,0.0,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
222,21317.6759797342,0.0,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
223,21420.460646499854,0.0,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
224,21595.36321641088,0.0,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
225,21658.985100920396,0.0,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
226,21669.63935913429,58.84574178610637,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
227,21810.6763432784,63.78430322145505,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
228,21927.58090529818,25.782311112699972,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
229,22102.864834281525,0.0,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
230,22105.51570354033,0.0,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
231,22159.766975693215,313.09785858830946,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
232,22164.13381739094,311.3818861493928,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
233,22285.403552224863,548.1121513154685,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
234,22381.539280820238,451.976422720094,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
235,22527.086498784774,306.4292047555573,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
236,22691.073082387764,151.7917518937611,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
237,22788.334516826464,392.18118671386765,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
238,22811.355395271636,389.5094390098893,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
239,22849.87619962907,437.6395039112613,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
240,22872.599611897618,414.9160916427136,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
241,22909.224131921805,529.6407023597203,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
242,23021.829695588614,417.03513869291055,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
243,23208.476549934625,423.38828434690004,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
244,23353.917827387555,280.59787615277673,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
245,23368.34598744571,524.5188468358137,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
246,23516.90861813818,375.95621614334596,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
247,23600.235221052884,404.28048248744744,358.0,128,,,121,501.2,,1,,,bt.D.121,,,,
248,23637.326857181673,367.18884635865834,263.0,32,,,32,368.2,,1,,,ft.D.32,,,,
249,23745.67769007836,521.8380134619729,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
250,23892.76628122849,469.74942231184104,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
251,24057.94703629615,304.5686672441807,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
252,24142.03292319239,220.48278034794203,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
253,24333.515603314703,78.00010022562856,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
254,24477.12574436415,6.3899591761801275,136.0,128,,,128,190.39999999999998,,1,,,mg.E.128,,,,
255,24498.902796504844,120.6129070354873,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
256,24545.456678296207,213.05902524412522,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
257,24599.58218547913,235.93351806120336,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
258,24680.610759431376,154.90494410895553,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
259,24811.044422807347,317.4712807329852,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
260,24857.48979779933,271.0259057410003,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
261,25044.712681958772,244.80302158155973,370.0,128,,,121,518.0,,1,,,sp.D.121,,,,
262,25077.03845566416,267.47724787617335,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
263,25117.65027843798,226.86542510235086,454.0,64,,,64,635.5999999999999,,1,,,lu.D.64,,,,
264,25188.49235073936,349.0233528009703,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
265,25248.933259310113,288.58244423021824,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
266,25346.313400531162,240.20230300916955,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
267,25485.815769429595,170.19993411073665,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
268,25657.136582940104,2.379120600227907,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
269,25740.49316301009,135.0225405302408,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
270,25792.79015608161,82.72554745872185,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
271,25807.05230209545,77.46340144488204,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
272,26000.121585432662,91.39411810766978,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
273,26168.452759117143,0.0,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
274,26194.02153346189,0.0,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
275,26240.49191791842,0.0,193.0,64,,,64,270.2,,1,,,cg.D.64,,,,
276,26267.66389450383,39.851809036503255,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
277,26431.65377826527,0.0,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
278,26587.090284134178,0.0,216.0,128,,,128,302.4,,1,,,is.E.128,,,,
279,26683.880790708954,0.0,150.0,64,,,64,210.0,,1,,,ft.D.64,,,,
280,26717.37812112692,0.0,347.0,32,,,32,485.79999999999995,,1,,,cg.D.32,,,,
281,26767.110076098117,35.9802080360605,255.5,64,,,64,357.7,,1,,,mg.E.64,,,,
282,26788.71911809703,14.371166037148214,49.0,32,,,32,68.6,,1,,,ep.D.32,,,,
283,26916.779694456305,0.0,238.0,128,,,128,333.2,,1,,,lu.D.128,,,,
284,26988.722066180304,0.0,69.5,32,,,32,97.3,,1,,,mg.D.32,,,,
